type,id,control,cc_est,cc_err,cc_p,cc_bonferroni_fdr,cc_posneg,sex_est,sex_err,sex_p,sex_bonferroni_fdr,sex_posneg,meaning
node,17450,NoCNV_Control,-15.0078555219511,22206.1043160869,0.999460754793831,1.0,-,-15.8008597689534,1764.51928974283,0.99285522485313,1.0,-,C94.5 Acute myelofibrosis
node,111680,NoCNV_Control,-16.4929186416594,13468.1669292212,0.999022922575365,1.0,-,-17.2859991814503,1070.23472609452,0.98711345102197,1.0,-,"O99.5 Diseases of the respiratory system complicating pregnancy, childbirth and the puerperium"
node,111700,NoCNV_Control,-16.087379856099,13468.2416715213,0.999046952878354,1.0,-,-16.8804493746104,1070.23478706362,0.987415759914455,1.0,-,"O99.7 Diseases of the skin and subcutaneous tissue complicating pregnancy, childbirth and the puerperium"
node,15810,NoCNV_Control,-14.9888695426365,21865.1320207241,0.999453038442945,1.0,-,15.951335436715,1636.70681960819,0.992223944669473,1.0,+,C72.2 Olfactory nerve
node,124200,NoCNV_Control,-11.3628961331708,716.825443172569,0.987352709364077,1.0,-,-1.23616683835243,0.500045809225847,0.013431923711118,1.0,-,R44.8 Other and unspecified symptoms and signs involving general sensations and perceptions
node,119940,NoCNV_Control,-16.1064898206093,22205.8781222485,0.999421274026678,1.0,-,-16.8995143406834,1764.51901445996,0.992358452738969,1.0,-,"Q65.0 Congenital dislocation of hip, unilateral"
node,100270,NoCNV_Control,-11.1250720283936,1200.29064900297,0.992604794410039,1.0,-,0.43814527387933,0.763792575421097,0.566208512807062,1.0,+,"M94.96 Disorder of cartilage, unspecified (Lower leg)"
node,78120,NoCNV_Control,-16.08750952601,21864.8962310055,0.999412941448301,1.0,-,17.0499968896822,1636.70653672579,0.991688379724388,1.0,+,M53.86 Other specified dorsopathies (Lumbar region)
node,131300,NoCNV_Control,-10.8762701277767,1983.7749085522,0.995625529639769,1.0,-,0.150431689854649,1.41422967224538,0.915288749878042,1.0,+,S41.8 Open wound of other and unspecified parts of shoulder girdle
node,47390,NoCNV_Control,-11.3339204110011,703.787074069918,0.987151271208663,1.0,-,1.8090889144119,0.545586709178667,0.000913617233855,1.0,+,J95.0 Tracheostomy malfunction
node,79120,NoCNV_Control,-11.2581278116986,1201.40979034043,0.9925233213721,1.0,-,-0.360429436548706,0.730328083794167,0.621647222990867,1.0,-,M54.86 Other dorsalgia (Lumbar region)
node,89810,NoCNV_Control,-10.9238748275074,1175.22560806434,0.99258366606261,1.0,-,-1.45909098630059,1.09546596286595,0.182881089965966,1.0,-,"M79.98 Soft tissue disorder, unspecified (Other)"
node,105420,NoCNV_Control,-15.7996829084114,13468.4269314705,0.999064009462204,1.0,-,-16.5927250294648,1070.23486686947,0.987630239701852,1.0,-,N82.5 Female genital tract-skin fistulae
node,102010,NoCNV_Control,-16.0875095260106,21864.896231011,0.999412941448301,1.0,-,17.04999688965,1636.70653672549,0.991688379724402,1.0,+,N03.3 Diffuse mesangial proliferative glomerulonephritis
node,136750,NoCNV_Control,-16.0875095260046,21864.8962309436,0.999412941448299,1.0,-,17.0499968896487,1636.70653670867,0.991688379724317,1.0,+,T02.80 Fractures involving other combinations of body regions (closed)
node,185130,NoCNV_Control,-11.4332586477756,1169.89561238351,0.992202487771112,1.0,-,1.53687728512848,0.790598367898206,0.051902459037355,1.0,+,Z11.1 Special screening examination for respiratory tuberculosis
node,68150,NoCNV_Control,-15.6820522043214,21865.2506379196,0.999427746497399,1.0,-,16.6445073074557,1636.70671590729,0.991886043864899,1.0,+,M23.50 Chronic instability of knee (Multiple sites)
node,97740,NoCNV_Control,-16.1064898206065,22205.8781222093,0.999421274026677,1.0,-,-16.8995143406832,1764.51901445822,0.992358452738962,1.0,-,"M89.99 Disorder of bone, unspecified (Site unspecified)"
node,184740,NoCNV_Control,0.936606907335899,0.50652625725292,0.0644464512288019,1.0,+,0.514579226979052,0.0803211146875719,1.4887373585862e-10,2.675856528322836e-06,+,Z03.4 Observation for suspected myocardial infarction
node,121180,NoCNV_Control,-14.9888695426354,21865.1320207026,0.999453038442944,1.0,-,15.9513354367072,1636.706819604,0.992223944669457,1.0,+,Q79.0 Congenital diaphragmatic hernia
node,118860,NoCNV_Control,-11.5329552193925,1944.99409952391,0.995268924985675,1.0,-,1.24909323960645,1.15472034143572,0.279373440711222,1.0,+,Q45.3 Other congenital malformations of pancreas and pancreatic duct
node,190290,NoCNV_Control,0.247789846349658,0.384888676342889,0.519707633454249,1.0,+,0.227912172106465,0.0429103127077133,1.08809397588206e-07,0.0019557401122504148,+,Z86.6 Personal history of diseases of the nervous system and sense organs
node,95190,NoCNV_Control,-15.0078555219511,22206.1043160881,0.999460754793831,1.0,-,-15.8008597689566,1764.51928974525,0.992855224853138,1.0,-,M86.4 Chronic osteomyelitis with draining sinus
node,97060,NoCNV_Control,-15.007855521954,22206.1043161253,0.999460754793832,1.0,-,-15.800859768962,1764.51928975073,0.992855224853158,1.0,-,M89.27 Other disorders of bone development and growth (Ankle and foot)
node,55560,NoCNV_Control,-14.9888695426372,21865.1320207257,0.999453038442945,1.0,-,15.9513354367284,1636.70681961567,0.992223944669502,1.0,+,L70.1 Acne conglobata
node,87570,NoCNV_Control,-14.9888695426387,21865.1320207458,0.999453038442945,1.0,-,15.9513354367258,1636.70681961067,0.99222394466948,1.0,+,M76.76 Peroneal tendinitis (Lower leg)
node,34460,NoCNV_Control,-15.0078555219544,22206.1043161246,0.999460754793832,1.0,-,-15.8008597689641,1764.51928975173,0.992855224853161,1.0,-,G63.1 Polyneuropathy in neoplastic disease
node,36060,NoCNV_Control,-14.9888695426354,21865.1320207096,0.999453038442944,1.0,-,15.9513354367199,1636.70681960788,0.99222394466947,1.0,+,H05.5 Retained (old) foreign body following penetrating wound of orbit
node,126770,NoCNV_Control,-11.073677317102,729.789719281912,0.987893530304876,1.0,-,0.150459214123389,0.471453102065578,0.749620881635397,1.0,+,S00.5 Superficial injury of lip and oral cavity
node,107500,NoCNV_Control,-15.7010364986425,22206.2442689345,0.999435851762444,1.0,-,-16.4940281826994,1764.51918593387,0.992541798986052,1.0,-,O08.8 Other complications following abortion and ectopic and molar pregnancy
node,106580,NoCNV_Control,-14.9888695426374,21865.1320207337,0.999453038442945,1.0,-,15.951335436714,1636.70681960886,0.992223944669477,1.0,+,N98.2 Complications of attempted introduction of fertilised ovum following in vitro fertilisation
node,66230,NoCNV_Control,-10.8762701277767,1983.77490855257,0.99562552963977,1.0,-,0.150431689854657,1.4142296722448,0.915288749878003,1.0,+,M19.89 Other specified arthrosis (Site unspecified)
node,140210,NoCNV_Control,-16.106489820608,22205.8781222302,0.999421274026677,1.0,-,-16.8995143406827,1764.51901445986,0.992358452738969,1.0,-,T42.8 Anti-Parkinsonism drugs and other central muscle-tone depressants
node,47410,NoCNV_Control,-11.2722882638672,1976.3838267118,0.995449296899099,1.0,-,-0.542736680961971,1.22476352488831,0.657667443186003,1.0,-,J95.2 Acute pulmonary insufficiency following nonthoracic surgery
node,31920,NoCNV_Control,-10.5694393568024,1203.21980803183,0.992991235709541,1.0,-,0.15043512983639,1.00002282390479,0.880424035685016,1.0,+,G03.8 Meningitis due to other specified causes
node,60470,NoCNV_Control,-11.5441029486176,1961.72849011304,0.995304748645437,1.0,-,-0.948222979776059,1.15472034149434,0.411548812283799,1.0,-,M06.33 Rheumatoid nodule (Forearm)
node,39890,NoCNV_Control,-10.6681430106118,729.789582427626,0.988336852616712,1.0,-,0.150448891339908,0.577389908477122,0.794426260511435,1.0,+,"H91.3 Deaf mutism, not elsewhere classified"
node,51850,NoCNV_Control,-11.3113302058458,727.706445404374,0.987598333948577,1.0,-,-0.478301249620337,0.437849838836297,0.274663257638369,1.0,-,"K74.5 Biliary cirrhosis, unspecified"
node,89480,NoCNV_Control,-11.1250720283938,1200.29064900341,0.992604794410041,1.0,-,0.438145273879547,0.763792575420893,0.566208512806766,1.0,+,M79.68 Pain in limb (Other)
node,43240,NoCNV_Control,-15.6820522043231,21865.2506379437,0.999427746497399,1.0,-,16.6445073074483,1636.70671590855,0.991886043864909,1.0,+,I67.6 Nonpyogenic thrombosis of intracranial venous system
node,138740,NoCNV_Control,-15.7010364986399,22206.2442689187,0.999435851762444,1.0,-,-16.4940281827013,1764.51918593474,0.992541798986055,1.0,-,T28.0 Burn of mouth and pharynx
node,104030,NoCNV_Control,6.00637778984036,1.417753218852,2.26983679402569e-05,0.40798046535817756,+,16.4882316613293,1514.47461786658,0.991313525206403,1.0,+,N41.2 Abscess of prostate
node,94190,NoCNV_Control,-10.8762701277786,1983.77490855461,0.995625529639774,1.0,-,0.150431689854725,1.41422967224496,0.915288749877974,1.0,+,M85.4 Solitary bone cyst
node,72640,NoCNV_Control,-15.0078555219558,22206.1043161436,0.999460754793832,1.0,-,-15.800859768964,1764.5192897528,0.992855224853165,1.0,-,M41.80 Other forms of scoliosis (Multiple sites in spine)
node,65770,NoCNV_Control,-15.0078555219559,22206.1043161462,0.999460754793832,1.0,-,-15.8008597689618,1764.51928975134,0.992855224853161,1.0,-,M18.5 Other secondary arthrosis of first carpometacarpal joint
node,21830,NoCNV_Control,-10.7856174445093,1198.31098866132,0.992818590894805,1.0,-,0.555924868789812,0.912895962947109,0.542545330269102,1.0,+,D64.3 Other sideroblastic anaemias
node,141120,NoCNV_Control,-15.7010364986395,22206.2442689081,0.999435851762444,1.0,-,-16.4940281826983,1764.51918593297,0.992541798986048,1.0,-,T51.8 Other alcohols
node,48690,NoCNV_Control,-11.2647169405882,1964.99226314072,0.995425989879065,1.0,-,0.843603500653063,1.22476352476425,0.490956132283418,1.0,+,K11.4 Fistula of salivary gland
node,109850,NoCNV_Control,-16.3105538493499,13468.1612296491,0.999033725859712,1.0,-,-17.1036352175258,1070.23472420102,0.987249389975378,1.0,-,"O66.4 Failed trial of labour, unspecified"
node,34680,NoCNV_Control,-11.5692180437795,1195.09754907862,0.992276148260486,1.0,-,0.710131696204504,0.626819705245139,0.257251122854879,1.0,+,G72.0 Drug-induced myopathy
node,22950,NoCNV_Control,-15.6820522043226,21865.2506379338,0.999427746497399,1.0,-,16.6445073074427,1636.70671590362,0.991886043864887,1.0,+,"D89.8 Other specified disorders involving the immune mechanism, not elsewhere classified"
node,127830,NoCNV_Control,-15.0078555219562,22206.104316139,0.999460754793832,1.0,-,-15.8008597689671,1764.51928975197,0.992855224853161,1.0,-,S07.0 Crushing injury of face
node,90740,NoCNV_Control,-15.0078555219542,22206.1043161243,0.999460754793832,1.0,-,-15.8008597689592,1764.51928974873,0.992855224853151,1.0,-,M81.00 Postmenopausal osteoporosis (Multiple sites)
node,140020,NoCNV_Control,-10.5694393568039,1203.2198080323,0.992991235709543,1.0,-,0.150435129836261,1.00002282390478,0.880424035685117,1.0,+,T40.7 Cannabis (derivatives)
node,121420,NoCNV_Control,-10.7532282948905,1181.88121196218,0.992740627082042,1.0,-,-1.23592624338247,1.11805439986076,0.268975104718769,1.0,-,Q82.0 Hereditary lymphoedema
node,76530,NoCNV_Control,-11.2581278117013,1201.40979034247,0.992523321372111,1.0,-,-0.360429436548937,0.730328083793951,0.62164722299054,1.0,-,"M48.9 Spondylopathy, unspecified"
node,110750,NoCNV_Control,-15.0078555219534,22206.1043161147,0.999460754793832,1.0,-,-15.8008597689578,1764.51928974816,0.992855224853149,1.0,-,O83.0 Breech extraction
node,133110,NoCNV_Control,-14.9888695426359,21865.1320207159,0.999453038442944,1.0,-,15.9513354367239,1636.70681961078,0.992223944669481,1.0,+,S62.21 Fracture of first metacarpal bone (open)
node,143010,NoCNV_Control,-11.4876228680467,705.67952723982,0.987011962559668,1.0,-,1.7195294930727,0.491642640325921,0.0004696071985068,1.0,+,T82.2 Mechanical complication of coronary artery bypass and valve grafts
node,56540,NoCNV_Control,-16.6173447882585,22205.7333498798,0.99940291449052,1.0,-,-17.4103822383607,1764.5188806445,0.992127457553672,1.0,-,L93.2 Other local lupus erythematosus
node,59750,NoCNV_Control,-11.5441029486175,1961.72849011339,0.995304748645438,1.0,-,-0.948222979776106,1.15472034149456,0.411548812283866,1.0,-,M05.29 Rheumatoid vasculitis (Site unspecified)
node,16170,NoCNV_Control,-10.9450271467268,442.784853655574,0.98027940911705,1.0,-,0.0106715363755767,0.305817087723366,0.972163339585026,1.0,+,C77.8 Lymph nodes of multiple regions
node,85210,NoCNV_Control,-14.9888695426363,21865.1320207214,0.999453038442945,1.0,-,15.9513354367197,1636.70681960898,0.992223944669475,1.0,+,"M71.93 Bursopathy, unspecified (Forearm)"
node,61880,NoCNV_Control,-15.007855521953,22206.1043161108,0.999460754793832,1.0,-,-15.8008597689593,1764.51928974944,0.992855224853154,1.0,-,M08.2 Juvenile arthritis with systemic onset
node,54330,NoCNV_Control,-11.5441029486156,1961.72849011127,0.995304748645434,1.0,-,-0.948222979776033,1.15472034149416,0.411548812283737,1.0,-,L43.0 Hypertrophic lichen planus
node,79150,NoCNV_Control,-10.6681430106145,729.789582428618,0.988336852616725,1.0,-,0.15044889134003,0.577389908477449,0.794426260511386,1.0,+,M54.89 Other dorsalgia (Site unspecified)
node,27600,NoCNV_Control,-11.2524156960905,1196.18970742834,0.992494504600681,1.0,-,0.661313457252409,0.730328083923102,0.365199561278248,1.0,+,F10.6 Amnesic syndrome
node,142850,NoCNV_Control,-11.3157983612775,729.147205260847,0.987617948293497,1.0,-,-0.291479511895536,0.427300243653679,0.49514906297263,1.0,-,"T80.8 Other complications following infusion, transfusion and therapeutic injection"
node,107740,NoCNV_Control,-15.0078555219538,22206.1043161179,0.999460754793832,1.0,-,-15.8008597689599,1764.51928974961,0.992855224853154,1.0,-,"O15.9 Eclampsia, unspecified as to time period"
node,186500,NoCNV_Control,-16.5729746051674,13468.1134647658,0.99901817598571,1.0,-,-17.3660630605117,1070.23471035767,0.987053769192844,1.0,-,"Z35.9 Supervision of high-risk pregnancy, unspecified"
node,118460,NoCNV_Control,-15.0078555219549,22206.1043161194,0.999460754793832,1.0,-,-15.8008597689596,1764.51928974919,0.992855224853153,1.0,-,"Q40.3 Congenital malformation of stomach, unspecified"
node,102280,NoCNV_Control,-11.5812050439296,1203.59821968332,0.99232275192702,1.0,-,-0.031897298119287,0.605567889064745,0.95799216164605,1.0,-,N05.8 Other
node,54200,NoCNV_Control,-11.2261516480368,1179.6917335085,0.992407306388057,1.0,-,1.24914594552558,0.816524605012042,0.126058174238521,1.0,+,L40.8 Other psoriasis
node,127120,NoCNV_Control,-14.9888695426345,21865.1320206987,0.999453038442944,1.0,-,15.9513354367183,1636.70681960352,0.99222394466945,1.0,+,S02.61 Fracture of mandible (open)
node,82900,NoCNV_Control,-14.9888695426351,21865.1320207101,0.999453038442944,1.0,-,15.951335436705,1636.70681960494,0.992223944669463,1.0,+,M66.4 Spontaneous rupture of other tendons
node,81970,NoCNV_Control,-15.0078555219547,22206.1043161186,0.999460754793832,1.0,-,-15.8008597689612,1764.5192897508,0.992855224853159,1.0,-,M65.26 Calcific tendinitis (Lower leg)
node,129890,NoCNV_Control,-16.3752119810895,21864.8497793462,0.999402441465181,1.0,-,17.3377035219221,1636.70645263708,0.991548131782098,1.0,+,S31.2 Open wound of penis
node,21490,NoCNV_Control,-10.9094234548627,1162.11457294708,0.992509918645274,1.0,-,1.75996812688299,1.09546596272082,0.108143643124196,1.0,+,D58.2 Other haemoglobinopathies
node,138000,NoCNV_Control,-11.2524156960911,1196.18970742851,0.992494504600681,1.0,-,0.66131345725236,0.730328083923411,0.365199561278486,1.0,+,T20.0 Burn of unspecified degree of head and neck
node,120130,NoCNV_Control,-10.7532282948894,1181.88121196135,0.992740627082037,1.0,-,-1.23592624338274,1.11805439986086,0.268975104718707,1.0,-,"Q66.9 Congenital deformity of feet, unspecified"
node,19050,NoCNV_Control,-15.7010364986401,22206.2442689155,0.999435851762444,1.0,-,-16.4940281826976,1764.51918593166,0.992541798986043,1.0,-,D19.1 Mesothelial tissue of peritoneum
node,124790,NoCNV_Control,-11.1767487748139,728.726605677262,0.987763029917662,1.0,-,0.351179180377882,0.449517533186523,0.434663833646849,1.0,+,"R58 Haemorrhage, not elsewhere classified"
node,69620,NoCNV_Control,-14.9888695426325,21865.1320206735,0.999453038442943,1.0,-,15.9513354367058,1636.70681960166,0.992223944669447,1.0,+,"M24.97 Joint derangement, unspecified (Ankle and foot)"
node,122460,NoCNV_Control,-16.0873798560993,13468.2416715205,0.999046952878353,1.0,-,-16.8804493746118,1070.23478706385,0.987415759914456,1.0,-,"Q96.9 Turner's syndrome, unspecified"
node,73350,NoCNV_Control,-14.9888695426387,21865.1320207446,0.999453038442945,1.0,-,15.9513354367275,1636.70681961573,0.992223944669503,1.0,+,M43.13 Spondylolisthesis (Cervicothoracic region)
node,20260,NoCNV_Control,-14.9888695426365,21865.1320207141,0.999453038442944,1.0,-,15.9513354367118,1636.70681960905,0.992223944669479,1.0,+,D38.3 Mediastinum
node,87990,NoCNV_Control,-11.2647169405859,1964.99226313748,0.995425989879059,1.0,-,0.843603500652996,1.22476352476415,0.490956132283416,1.0,+,M77.13 Lateral epicondylitis-Forearm
node,75210,NoCNV_Control,-15.6820522043254,21865.2506379659,0.9994277464974,1.0,-,16.6445073074621,1636.70671591439,0.991886043864931,1.0,+,M47.00 Anterior spinal and vertebral artery compression syndromes (Multiple sites in spine)
node,96700,NoCNV_Control,-11.5329552193944,1944.99409952563,0.995268924985678,1.0,-,1.24909323960641,1.15472034143551,0.279373440711148,1.0,+,"M88.95 Paget's disease of bone, unspecified (Pelvic region and thigh)"
node,99580,NoCNV_Control,-11.5441029486141,1961.72849010932,0.99530474864543,1.0,-,-0.948222979776049,1.15472034149399,0.411548812283661,1.0,-,M93.1 Kienbock's disease of adults
node,185390,NoCNV_Control,-11.5441029486149,1961.72849010983,0.995304748645431,1.0,-,-0.948222979776,1.15472034149406,0.411548812283712,1.0,-,"Z13.7 Special screening examination for congenital malformations, deformations and chromosomal abnormalities"
node,53410,NoCNV_Control,-10.8762701277781,1983.77490855409,0.995625529639773,1.0,-,0.150431689854605,1.41422967224533,0.915288749878063,1.0,+,L13.1 Subcorneal pustular dermatitis
node,68620,NoCNV_Control,-15.682052204323,21865.2506379393,0.999427746497399,1.0,-,16.6445073074461,1636.7067159085,0.99188604386491,1.0,+,M24.06 Loose body in joint-Lower leg
node,54280,NoCNV_Control,-15.0078555219568,22206.1043161461,0.999460754793832,1.0,-,-15.8008597689603,1764.51928975034,0.992855224853157,1.0,-,L41.5 Retiform parapsoriasis
node,111060,NoCNV_Control,-15.7010364986382,22206.2442689036,0.999435851762444,1.0,-,-16.4940281826973,1764.51918593126,0.992541798986042,1.0,-,O88.2 Obstetric blood-clot embolism
node,135000,NoCNV_Control,-14.9888695426362,21865.1320207178,0.999453038442944,1.0,-,15.9513354367153,1636.7068196071,0.992223944669468,1.0,+,"S82.91 Fracture of lower leg, part unspecified (open)"
node,118720,NoCNV_Control,-11.0736773171034,729.789719282325,0.987893530304881,1.0,-,0.150459214123356,0.471453102065591,0.749620881635455,1.0,+,"Q43.9 Congenital malformation of intestine, unspecified"
node,56730,NoCNV_Control,-11.5329552193924,1944.99409952358,0.995268924985674,1.0,-,1.24909323960643,1.15472034143535,0.279373440711078,1.0,+,L98.1 Factitial dermatitis
node,93840,NoCNV_Control,-11.2647169405864,1964.99226313822,0.99542598987906,1.0,-,0.84360350065288,1.22476352476416,0.49095613228348,1.0,+,M85.08 Fibrous dysplasia (monostotic) (Other)
node,46670,NoCNV_Control,-14.988869542637,21865.1320207216,0.999453038442945,1.0,-,15.9513354367272,1636.70681961196,0.992223944669485,1.0,+,J63.8 Pneumoconiosis due to other specified inorganic dusts
node,121820,NoCNV_Control,-10.7392987690307,726.04424963272,0.988198504100622,1.0,-,0.620522979789965,0.570127861716026,0.276421800221688,1.0,+,Q87.4 Marfan's syndrome
node,56950,NoCNV_Control,-15.0078555219513,22206.1043160873,0.999460754793831,1.0,-,-15.8008597689553,1764.51928974498,0.992855224853138,1.0,-,M00.08 Staphylococcal arthritis and polyarthritis (Other)
node,76580,NoCNV_Control,-10.8762701277781,1983.77490855353,0.995625529639772,1.0,-,0.15043168985459,1.41422967224496,0.91528874987805,1.0,+,"M48.94 Spondylopathy, unspecified (Thoracic region)"
node,82440,NoCNV_Control,-10.9749281903071,1203.22025729414,0.992722359614827,1.0,-,0.150438569975821,0.816524593622032,0.853823183882149,1.0,+,"M65.99 Synovitis and tenosynovitis, unspecified (Site unspecified)"
node,187170,NoCNV_Control,-11.2722882638708,1976.38382671513,0.995449296899106,1.0,-,-0.542736680962076,1.22476352488862,0.657667443186024,1.0,-,Z44.2 Fitting and adjustment of artificial eye
node,105440,NoCNV_Control,-16.10648982061,22205.8781222493,0.999421274026678,1.0,-,-16.8995143406846,1764.51901446091,0.992358452738973,1.0,-,"N82.9 Female genital tract fistula, unspecified"
node,15730,NoCNV_Control,-15.0078555219525,22206.1043161009,0.999460754793831,1.0,-,-15.8008597689551,1764.51928974679,0.992855224853145,1.0,-,C71.5 Cerebral ventricle
node,135670,NoCNV_Control,-15.6820522043223,21865.2506379334,0.999427746497399,1.0,-,16.6445073074544,1636.70671591277,0.991886043864927,1.0,+,S92.1 Fracture of talus
node,21500,NoCNV_Control,-15.007855521953,22206.1043161108,0.999460754793832,1.0,-,-15.8008597689624,1764.51928975126,0.99285522485316,1.0,-,D58.8 Other specified hereditary haemolytic anaemias
node,50100,NoCNV_Control,-14.9888695426358,21865.1320207077,0.999453038442944,1.0,-,15.9513354367195,1636.70681960865,0.992223944669473,1.0,+,"K41.4 Unilateral or unspecified femoral hernia, with gangrene"
node,112870,NoCNV_Control,-10.8762701277777,1983.77490855326,0.995625529639771,1.0,-,0.150431689854644,1.41422967224508,0.915288749878026,1.0,+,"P15.9 Birth injury, unspecified"
node,138550,NoCNV_Control,-14.9888695426341,21865.1320206882,0.999453038442944,1.0,-,15.9513354367091,1636.70681960588,0.992223944669465,1.0,+,T26.1 Burn of cornea and conjunctival sac
node,97280,NoCNV_Control,-15.0078555219524,22206.1043161071,0.999460754793832,1.0,-,-15.8008597689607,1764.51928975041,0.992855224853157,1.0,-,M89.47 Other hypertrophic osteoarthropathy (Ankle and foot)
node,100200,NoCNV_Control,-15.7010364986418,22206.2442689286,0.999435851762444,1.0,-,-16.4940281826995,1764.51918593233,0.992541798986045,1.0,-,"M94.9 Disorder of cartilage, unspecified"
node,136130,NoCNV_Control,-10.5694393568013,1203.219808031,0.992991235709537,1.0,-,0.150435129836318,1.00002282390475,0.880424035685068,1.0,+,S96.0 Injury of muscle and tendon of long flexor muscle of toe at ankle and foot level
node,126580,NoCNV_Control,-11.0216015131903,439.57394718441,0.979996438817798,1.0,-,0.718791152790272,0.30364897065759,0.0179243114161735,1.0,+,R94.4 Abnormal results of kidney function studies
node,65660,NoCNV_Control,-16.3752119810864,21864.8497793128,0.99940244146518,1.0,-,17.3377035219157,1636.70645263116,0.991548131782071,1.0,+,"M17.2 Posttraumatic gonarthrosis, bilateral"
node,187540,NoCNV_Control,-11.144832951024,431.743506014785,0.979406053427662,1.0,-,1.42752703093544,0.326550129947638,1.23373110331445e-05,0.22175082850973926,+,Z50.2 Alcohol rehabilitation
node,142690,NoCNV_Control,-15.6820522043225,21865.250637933,0.999427746497399,1.0,-,16.6445073074483,1636.70671590754,0.991886043864904,1.0,+,T79.2 Traumatic secondary and recurrent haemorrhage
node,68690,NoCNV_Control,-15.7010364986475,22206.2442689966,0.999435851762446,1.0,-,-16.4940281827015,1764.51918593726,0.992541798986065,1.0,-,M24.12 Other articular cartilage disorders (Upper arm)
node,115960,NoCNV_Control,-10.7940441267929,442.515743281202,0.98053956878795,1.0,-,0.204582052816395,0.32898777802757,0.534038500232388,1.0,+,"Q05.9 Spina bifida, unspecified"
node,73280,NoCNV_Control,-11.5441029486136,1961.72849010904,0.995304748645429,1.0,-,-0.948222979776026,1.1547203414943,0.411548812283798,1.0,-,M43.07 Spondylolysis (Lumbosacral region)
node,135760,NoCNV_Control,-11.5441029486162,1961.72849011167,0.995304748645435,1.0,-,-0.948222979776059,1.15472034149428,0.411548812283773,1.0,-,S92.4 Fracture of great toe
node,130260,NoCNV_Control,-10.8762701277782,1983.77490855365,0.995625529639772,1.0,-,0.150431689854602,1.41422967224573,0.915288749878089,1.0,+,S33.5 Sprain and strain of lumbar spine
node,56110,NoCNV_Control,4.21608604218429,1.08228069668547,9.79733552800801e-05,1.0,+,-0.139062621709592,0.764027236872484,0.85557279881537,1.0,-,L85.1 Acquired keratosis [keratoderma] palmaris et plantaris
node,189550,NoCNV_Control,-11.3157983612752,729.147205259734,0.98761794829348,1.0,-,-0.291479511895602,0.427300243653655,0.49514906297251,1.0,-,Z75.5 Holiday relief care
node,127270,NoCNV_Control,-11.2722882638721,1976.38382671694,0.995449296899109,1.0,-,-0.542736680961876,1.22476352488871,0.657667443186165,1.0,-,S03.4 Sprain and strain of jaw
node,143310,NoCNV_Control,-11.461971566396,1187.5356889351,0.992299020365238,1.0,-,0.997834959811248,0.690098737201104,0.148196636194612,1.0,+,T85.0 Mechanical complication of ventricular intracranial (communicating) shunt
node,191250,NoCNV_Control,0.128713017839863,0.414596832357869,0.756216151716385,1.0,+,-0.0816506934090237,0.0439742536093969,0.0633418815883152,1.0,-,Z96.1 Presence of intraocular lens
node,131640,NoCNV_Control,-11.5441029486181,1961.72849011351,0.995304748645438,1.0,-,-0.948222979776013,1.15472034149458,0.411548812283917,1.0,-,S43.7 Sprain and strain of other and unspecified parts of shoulder girdle
node,141630,NoCNV_Control,-14.9888695426338,21865.1320206921,0.999453038442944,1.0,-,15.9513354367152,1636.70681960207,0.992223944669444,1.0,+,T59.4 Chlorine gas
node,58800,NoCNV_Control,-14.9888695426367,21865.1320207236,0.999453038442945,1.0,-,15.9513354367293,1636.70681961269,0.992223944669488,1.0,+,M02.84 Other reactive arthropathies (Hand)
node,96390,NoCNV_Control,-10.569439356804,1203.21980803278,0.992991235709546,1.0,-,0.15043512983655,1.00002282390486,0.880424035684898,1.0,+,"M87.98 Osteonecrosis, unspecified (Other)"
node,32820,NoCNV_Control,-15.007855521953,22206.1043161095,0.999460754793832,1.0,-,-15.8008597689594,1764.51928974782,0.992855224853147,1.0,-,G32.0 Subacute combined degeneration of spinal cord in diseases classified elsewhere
node,80800,NoCNV_Control,-14.9888695426366,21865.1320207196,0.999453038442944,1.0,-,15.9513354367286,1636.70681961682,0.992223944669508,1.0,+,M62.16 Other rupture of muscle (nontraumatic) (Lower leg)
node,40140,NoCNV_Control,-15.0078555219523,22206.1043161012,0.999460754793832,1.0,-,-15.8008597689569,1764.51928974753,0.992855224853147,1.0,-,I01.1 Acute rheumatic endocarditis
node,82710,NoCNV_Control,-15.0078555219531,22206.1043161143,0.999460754793832,1.0,-,-15.8008597689601,1764.51928974982,0.992855224853155,1.0,-,M66.22 Spontaneous rupture of extensor tendons (Upper arm)
node,78810,NoCNV_Control,-14.9888695426329,21865.1320206841,0.999453038442944,1.0,-,15.9513354367131,1636.70681959942,0.992223944669433,1.0,+,M54.48 Lumbago with sciatica (Sacral and sacrococcygeal region)
node,72250,NoCNV_Control,-15.7010364986429,22206.2442689409,0.999435851762444,1.0,-,-16.494028182698,1764.51918593541,0.992541798986059,1.0,-,M41.25 Other idiopathic scoliosis (Thoracolumbar region)
node,94570,NoCNV_Control,-10.8762701277755,1983.77490855082,0.995625529639767,1.0,-,0.150431689854649,1.41422967224535,0.91528874987804,1.0,+,M85.84 Other specified disorders of bone density and structure (Hand)
node,92940,NoCNV_Control,-15.7010364986392,22206.2442689044,0.999435851762444,1.0,-,-16.4940281826969,1764.51918593195,0.992541798986045,1.0,-,"M83.98 Adult osteomalacia, unspecified (Other)"
